WMOINDEX,STATION NAME,YEAR,MTH,DAY,HOUR,SLP,MSLP,DRY,WET,DEWPT,RH,VIS,VISCODE,WX,DIR,SPEED,DUR,RAIN,SUN,CLOUD,AMT1,TYPE1,HEIGHT1,AMT2,TYPE2,HEIGHT2,AMT3,TYPE3,HEIGHT3,AMT4,TYPE4,HEIGHT4,AMT5,TYPE5,HEIGHT5,AMT6,TYPE6,HEIGHT6,SOLAR
48672,Kluang,2025,10,26,21,1000.4,1010.6,27.5,23.8,22.5,72.5,10000,60,5,0.9,140,0,0,,7,1,6,25,2,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,26,22,1000.8,1011,26.6,23.5,22.5,76.3,10000,60,5,0.9,150,0,0,,7,1,6,25,2,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,26,23,1001.2,1011.4,26.5,23.8,22.9,78.9,10000,60,5,1.1,160,0,0,,7,1,6,25,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,26,24,1000.9,1011.1,26.2,23.6,22.7,79.5,10000,60,5,1.1,160,0,0,,7,1,6,25,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,27,1,1000.5,1010.7,26.6,23,21.6,72.3,10000,60,5,0.6,110,0,0,,7,1,6,25,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,27,2,1000.2,1010.4,26.1,24,23.3,83.4,10000,60,5,0.8,330,0,0,,7,1,6,24,4,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,27,3,1000,1010.2,25.6,23.7,23,84.3,9000,59,5,1.1,350,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,27,4,999.9,1010.2,25.4,23.5,22.9,84.2,9000,59,5,0,0,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,27,5,999.5,1009.8,24.7,23.4,23,88.9,9000,59,5,0.7,120,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,27,6,1000,1010.3,24.4,23.1,22.7,88.9,9000,59,5,0.8,160,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,27,7,1000.8,1011.1,24.2,22.9,22.4,89.1,8000,58,5,0.5,160,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,0
48672,Kluang,2025,10,27,8,1001.4,1011.7,24.8,23.5,23.1,89.7,8000,58,5,0.5,150,0,0,,7,1,6,24,4,3,64,7,0,78,,,,,,,,,,0.2
48672,Kluang,2025,10,27,9,1001.8,1012,26.4,24.7,24.2,86.9,9000,59,5,0,0,0,0,,7,1,8,18,3,3,64,7,0,78,,,,,,,,,,0.56
48672,Kluang,2025,10,27,10,1002,1012.2,28.2,25.6,24.9,80.4,10000,60,5,0,0,0,0,,7,1,8,18,3,3,64,7,0,78,,,,,,,,,,0.9
48672,Kluang,2025,10,27,11,1002.1,1012.2,29,25.9,25.1,77.2,10000,60,5,0.7,280,0,0,,7,1,8,18,3,3,64,7,0,78,,,,,,,,,,0.84
48672,Kluang,2025,10,27,12,1001.3,1011.4,29.9,25.8,24.6,71,11000,61,5,1.7,270,0,0,,7,2,8,18,2,3,65,7,0,78,,,,,,,,,,1.43
48672,Kluang,2025,10,27,13,1000.4,1010.4,31.5,25.8,24.1,62.2,12000,62,5,1.4,270,0,0,,7,2,8,18,2,3,65,7,0,78,,,,,,,,,,2.51
48672,Kluang,2025,10,27,14,999.4,1009.5,31.3,25.5,23.6,60.9,12000,62,5,2,280,0,0,,7,2,8,18,3,3,64,7,0,78,,,,,,,,,,1.84
48672,Kluang,2025,10,27,15,998.2,1008.2,32.2,25.6,23.5,57.5,13000,63,5,1.9,270,0,0,,7,2,8,18,4,3,64,7,0,78,,,,,,,,,,2.41
48672,Kluang,2025,10,27,16,997.6,1007.6,32.7,24.8,22,50.3,13000,63,5,2.2,250,0,0,,7,2,8,18,4,3,64,7,0,78,,,,,,,,,,2.11
48672,Kluang,2025,10,27,17,997.8,1007.8,32.5,24.3,21.3,48.7,12000,62,5,2.2,300,0,0,,7,1,8,18,4,3,64,7,0,78,,,,,,,,,,1.75
48672,Kluang,2025,10,27,18,998.1,1008.1,31.4,24.1,21.4,52.8,12000,62,5,0.9,240,0,0,,7,1,8,18,4,3,64,7,0,78,,,,,,,,,,0.49
48672,Kluang,2025,10,27,19,998.8,1008.9,30.3,23.9,21.5,56.9,11000,61,5,0.8,240,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,0.09
48672,Kluang,2025,10,27,20,999.4,1009.5,29.1,24,22.3,64.2,11000,61,5,0.4,140,0,0,,7,1,6,25,4,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,27,21,1000,1010.2,27.4,24.1,23,75.2,10000,60,5,1,150,0,0,,7,1,6,25,3,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,27,22,1000.9,1011.1,26.9,24,23,77.7,10000,60,5,0.8,160,0,0,,7,1,6,24,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,27,23,1001.6,1011.8,26.2,23.8,23,81.2,10000,60,5,0.9,150,0,0,,7,1,6,24,2,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,27,24,1001.5,1011.7,26.1,23.7,22.9,81,9000,59,5,0,0,0,0,,7,1,6,25,2,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,28,1,1000.8,1011,26.1,24,23.3,83.1,9000,59,5,0.5,360,0,0,,7,1,6,25,2,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,28,2,1000.3,1010.5,25.6,23.9,23.4,86.5,9000,59,5,0.4,220,0,0,,7,1,6,25,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,28,3,1000.1,1010.4,25.5,23.6,23,84.6,8000,58,5,0,0,0,0,,7,1,6,24,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,28,4,999.5,1009.8,25.3,23.1,22.3,82.2,8000,58,5,0,0,0,0,,7,1,6,24,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,28,5,999.4,1009.7,25,23.4,22.9,87,7000,57,5,0.7,160,0,0,,7,1,6,25,2,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,28,6,999.9,1010.2,24.9,23.4,22.9,87.5,7000,57,5,0.6,280,0,0,,7,1,6,25,2,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,28,7,1000.7,1011,24.8,23.6,23.2,90,8000,58,5,0,0,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,0
48672,Kluang,2025,10,28,8,1001.6,1011.9,25.1,24,23.6,91.1,9000,59,5,0.3,80,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,0.21
48672,Kluang,2025,10,28,9,1002.3,1012.5,26.6,24.8,24.3,86.3,9000,59,5,0.6,160,0,0,,7,1,8,18,3,3,64,7,0,78,,,,,,,,,,0.71
48672,Kluang,2025,10,28,10,1002.4,1012.5,30.4,25.8,24.5,68.5,10000,60,5,0.3,170,0,0,,7,1,8,18,3,3,64,7,0,78,,,,,,,,,,2.18
48672,Kluang,2025,10,28,11,1001.8,1011.9,31.6,26,24.4,63,10000,60,5,1.7,270,0,0,,7,2,8,18,2,3,65,7,0,78,,,,,,,,,,2.38
48672,Kluang,2025,10,28,12,1001,1011,32.1,26.1,24.3,60.5,11000,61,5,1.9,250,0,0,,7,2,8,18,2,3,65,7,0,78,,,,,,,,,,2.06
48672,Kluang,2025,10,28,13,1000.2,1010.2,33,26.3,24.4,57.7,12000,62,5,1.7,280,0,0,,7,3,8,18,2,3,65,7,0,78,,,,,,,,,,2.87
48672,Kluang,2025,10,28,14,998.5,1008.5,33.7,26.3,24.2,54.5,12000,62,5,2,230,0,0,,7,3,8,18,2,3,65,7,0,78,,,,,,,,,,2.53
48672,Kluang,2025,10,28,15,997.8,1007.7,33.9,26.4,24.1,53.6,13000,63,5,1.6,260,0,0,,7,2,8,18,1,3,65,7,0,78,,,,,,,,,,2.95
48672,Kluang,2025,10,28,16,997.1,1007,34.6,26.4,23.9,50.7,13000,63,5,1.6,220,0,0,,7,2,8,18,1,3,65,7,0,78,,,,,,,,,,2.26
48672,Kluang,2025,10,28,17,997.2,1007.2,33.8,26.2,23.8,53,13000,63,5,2.2,250,0,0,,7,1,8,18,1,3,65,7,0,78,,,,,,,,,,1.66
48672,Kluang,2025,10,28,18,997.8,1007.8,32.7,26.4,24.6,59.7,13000,63,5,1.4,240,0,0,,7,1,8,18,1,3,64,7,0,78,,,,,,,,,,0.76
48672,Kluang,2025,10,28,19,998.7,1008.7,31.1,26.1,24.6,65.7,12000,62,5,1,260,0,0,,7,1,6,24,3,3,64,7,0,78,,,,,,,,,,0.1
48672,Kluang,2025,10,28,20,999.5,1009.6,30.1,25.7,24.4,69.3,11000,61,5,0.6,240,0,0,,7,1,6,24,2,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,28,21,1000.2,1010.3,29.4,25.3,24,70.8,10000,60,5,0.7,260,0,0,,7,1,6,24,2,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,28,22,1000.9,1011.1,28.6,25.4,24.4,76.4,10000,60,5,0,0,0,0,,7,1,6,25,2,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,28,23,1001,1011.2,27.9,24.9,24,77.4,10000,60,5,0,0,0,0,,7,1,6,25,2,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,28,24,1000.8,1011,27.2,25,24.4,83,10000,60,5,0.6,190,0,0,,7,1,6,25,1,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,29,1,1000.3,1010.5,26.2,24.6,24.1,86.6,9000,59,5,0.8,160,0,0,,7,1,6,25,1,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,29,2,999.6,1009.8,25.8,24.4,23.9,88.3,9000,59,5,0.8,160,0,0,,7,1,6,24,2,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,29,3,999.5,1009.7,25.7,24.3,23.9,88.6,9000,59,5,0,0,0,0,,7,1,6,24,2,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,29,4,999.4,1009.6,25.4,24.1,23.7,89.7,8000,58,5,0,0,0,0,,7,1,6,24,2,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,29,5,998.8,1009.1,24.9,23.8,23.4,90.9,7000,57,5,0.9,170,0,0,,7,1,7,8,1,6,24,2,3,64,7,0,78,,,,,,,
48672,Kluang,2025,10,29,6,999.2,1009.5,24.7,23.8,23.5,92.5,7000,57,5,1,160,0,0,,7,1,7,6,1,6,24,2,3,64,7,0,78,,,,,,,
48672,Kluang,2025,10,29,7,999.8,1010.1,24.9,23.8,23.4,90.9,8000,58,5,1.1,160,0,0,,7,1,7,8,1,6,25,3,3,64,7,0,78,,,,,,,0
48672,Kluang,2025,10,29,8,1000.5,1010.8,25.3,24,23.6,88.9,9000,59,5,0.7,150,0,0,,7,1,6,25,3,3,64,7,0,78,,,,,,,,,,0.19
48672,Kluang,2025,10,29,9,1001,1011.2,27.2,25.1,24.5,83.7,9000,59,5,0.5,240,0,0,,7,1,6,25,3,3,64,7,0,78,,,,,,,,,,0.67
48672,Kluang,2025,10,29,10,1001.7,1011.9,28.6,25.7,24.9,78.6,9000,59,5,1.3,250,0,0,,7,1,8,18,1,6,25,3,3,64,7,0,78,,,,,,,1.01
48672,Kluang,2025,10,29,11,1001.1,1011.2,29.7,26.5,25.7,77.1,10000,60,5,1.2,280,0,0,,7,2,8,18,4,3,64,7,0,78,,,,,,,,,,1.41
48672,Kluang,2025,10,29,12,1000.7,1010.8,31,26.6,25.4,69.6,10000,60,5,1.8,260,0,0,,7,2,8,18,3,3,64,3,2,76,5,0,78,,,,,,,2.14
48672,Kluang,2025,10,29,13,999.9,1010,31,26.5,25.3,69.5,11000,61,5,2.5,260,0,0,,7,3,8,18,3,3,64,3,2,76,5,0,78,,,,,,,1.53
48672,Kluang,2025,10,29,14,998.7,1008.7,32.9,25.2,22.7,52,11000,61,5,2.4,260,0,0,,7,2,8,18,3,3,64,7,0,78,,,,,,,,,,2.93
48672,Kluang,2025,10,29,15,998,1008,32.5,24.9,22.3,52.3,13000,63,5,3,260,0,0,,7,2,8,18,4,3,64,7,0,78,,,,,,,,,,2.49
48672,Kluang,2025,10,29,16,997.6,1007.6,32.9,24.6,21.7,49,13000,63,5,2.4,260,0,0,,7,2,8,18,4,3,64,7,0,78,,,,,,,,,,2.18
48672,Kluang,2025,10,29,17,997.7,1007.7,32.4,25.5,23.3,55.8,13000,63,5,2.1,240,0,0,,7,1,8,18,1,6,24,4,3,64,7,0,78,,,,,,,1.27
48672,Kluang,2025,10,29,18,998.2,1008.2,31.3,24.9,22.8,57.7,11000,61,5,2.2,250,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,0.8
48672,Kluang,2025,10,29,19,998.9,1009,29.9,24.5,22.7,62.8,11000,61,5,1.1,240,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,0.12
48672,Kluang,2025,10,29,20,999.6,1009.7,29,24.7,23.3,69.6,11000,61,5,0.5,180,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,29,21,1000.7,1010.9,27.7,24.8,24,78.6,10000,60,5,1,150,0,0,,7,1,6,24,4,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,29,22,1001.4,1011.6,26.7,24.6,23.9,83.2,10000,60,5,0.9,150,0,0,,7,1,6,25,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,29,23,1001.7,1011.9,26.2,24.6,24.1,87.4,10000,60,5,1,150,0,0,,7,1,6,25,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,29,24,1001.4,1011.7,25.6,24.4,24,90.1,10000,60,5,1,160,0,0,,7,1,6,25,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,30,1,1000.8,1011.1,25.2,24.2,23.9,92,9000,59,5,0.7,150,0,0,,7,1,7,7,1,6,25,2,3,65,7,0,78,,,,,,,
48672,Kluang,2025,10,30,2,1000.3,1010.6,24.8,24.1,23.8,93.6,9000,59,5,1.2,160,0,0,,7,1,7,7,1,6,25,2,3,65,7,0,78,,,,,,,
48672,Kluang,2025,10,30,3,999.7,1010,24.8,24.1,23.9,94.1,8000,58,5,0,0,0,0,,7,1,7,5,1,6,25,2,3,65,7,0,78,,,,,,,
48672,Kluang,2025,10,30,4,999.4,1009.7,24.8,24.2,24,94.6,8000,58,5,0,0,0,0,,7,1,7,5,1,6,25,2,3,65,7,0,78,,,,,,,
48672,Kluang,2025,10,30,5,999.5,1009.8,24.7,24.1,23.9,95.3,7000,57,10,0,0,0,0,,7,1,7,3,1,6,25,2,3,65,7,0,78,,,,,,,
48672,Kluang,2025,10,30,6,1000.1,1010.4,24.8,24.4,24.2,96.4,7000,57,10,0.4,220,0,0,,7,1,7,3,1,6,25,2,3,65,7,0,78,,,,,,,
48672,Kluang,2025,10,30,7,1000.7,1011,24.9,24.4,24.2,95.8,7000,57,10,0,0,0,0,,7,1,7,4,1,6,25,3,3,64,7,0,78,,,,,,,0.01
48672,Kluang,2025,10,30,8,1000.9,1011.1,26.3,25.1,24.7,90.2,8000,58,5,0.8,140,0,0,,7,1,7,6,1,6,25,3,3,64,7,0,78,,,,,,,0.52
48672,Kluang,2025,10,30,9,1001.9,1012.1,27.9,26,25.5,85.4,8000,58,5,0.8,210,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,0.73
48672,Kluang,2025,10,30,10,1001.8,1011.9,29.4,26.3,25.4,77.1,9000,59,5,1.1,230,0,0,,7,2,8,18,4,3,64,7,0,78,,,,,,,,,,1.21
48672,Kluang,2025,10,30,11,1001.5,1011.6,31.3,26.7,25.4,68.7,12000,62,5,1.4,200,0,0,,7,2,8,18,2,3,65,7,0,78,,,,,,,,,,2.05
48672,Kluang,2025,10,30,12,1000.8,1010.8,32,26.3,24.7,62.9,12000,62,5,1.4,240,0,0,,7,3,8,18,2,3,65,7,0,78,,,,,,,,,,2.31
48672,Kluang,2025,10,30,13,1000.2,1010.2,33.3,25.7,23.2,52.5,13000,63,5,1.8,230,0,0,,7,3,8,18,2,3,65,7,0,78,,,,,,,,,,2.89
48672,Kluang,2025,10,30,14,999.1,1009.1,33.8,24.9,21.7,46.5,13000,63,5,2.2,270,0,0,,7,3,8,18,1,3,65,7,0,78,,,,,,,,,,3.33
48672,Kluang,2025,10,30,15,998.2,1008.2,34.3,24.7,21.2,43.4,13000,63,5,1.9,250,0,0,,7,2,8,18,1,3,65,7,0,78,,,,,,,,,,2.9
48672,Kluang,2025,10,30,16,997.6,1007.5,34.9,24.6,20.8,40.9,13000,63,5,1.9,250,0,0,,7,1,8,18,1,3,65,7,0,78,,,,,,,,,,2.67
48672,Kluang,2025,10,30,17,997.6,1007.5,34.5,24,19.8,39.6,14000,64,5,1.7,240,0,0,,7,1,8,18,1,3,65,7,0,78,,,,,,,,,,1.9
48672,Kluang,2025,10,30,18,997.9,1007.9,33.8,24.1,20.4,42.4,14000,64,5,1,240,0,0,,7,1,8,18,1,3,64,7,0,78,,,,,,,,,,0.9
48672,Kluang,2025,10,30,19,998.6,1008.7,31.7,23.7,20.6,49.1,13000,63,5,1.4,270,0,0,,7,1,6,24,1,3,64,7,0,78,,,,,,,,,,0.07
48672,Kluang,2025,10,30,20,999.4,1009.5,30.2,24.6,22.8,61.7,12000,62,5,0.6,210,0,0,,7,1,6,24,1,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,30,21,1000,1010.2,28.1,24,22.6,70,11000,61,5,1,150,0,0,,7,1,6,25,1,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,30,22,1001,1011.2,27.7,22.8,20.9,64.1,10000,60,5,0.3,80,0,0,,7,1,6,25,1,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,30,23,1001.3,1011.5,26.4,22.8,21.5,72.2,10000,60,5,0.3,110,0,0,,7,1,6,25,3,3,65,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,30,24,1001.5,1011.7,26.4,23.1,22,74.9,10000,60,5,0.3,360,0,0,,7,1,6,25,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,31,1,1001,1011.2,26.3,23.3,22.2,76.4,10000,60,5,0.7,220,0,0,,7,1,6,25,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,31,2,1000.3,1010.5,26.2,22.9,21.7,74.5,9000,59,5,0.5,130,0,0,,7,1,6,25,4,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,31,3,1000,1010.3,25.2,22.9,22.1,81.4,9000,59,5,0.7,180,0,0,,7,1,6,24,4,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,31,4,999.5,1009.8,25.1,23,22.3,82.7,8000,58,5,1.5,160,0,0,,7,1,6,24,4,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,31,5,999.6,1009.8,25.4,23.8,23.3,87.1,8000,58,5,1.1,150,0,0,,7,1,6,24,4,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,31,6,999.9,1010.2,25,23.5,23,87.1,8000,58,5,0.7,310,0,0,,7,1,6,24,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,31,7,1000.6,1010.9,24.3,23,22.5,89.1,8000,58,5,0.9,130,0,0,,7,1,6,25,3,3,65,7,0,78,,,,,,,,,,0.01
48672,Kluang,2025,10,31,8,1001.6,1011.8,25.9,24.6,24.2,89.3,8000,58,5,0.6,130,0,0,,7,1,6,25,2,3,65,7,0,78,,,,,,,,,,0.33
48672,Kluang,2025,10,31,9,1002.2,1012.4,28.7,25.8,25,78.8,9000,59,5,0.7,140,0,0,,7,1,8,18,1,3,65,7,0,78,,,,,,,,,,1.15
48672,Kluang,2025,10,31,10,1002.5,1012.6,30.6,26.3,25.1,70.3,10000,60,5,1.2,240,0,0,,7,1,8,18,1,3,64,7,0,78,,,,,,,,,,1.75
48672,Kluang,2025,10,31,11,1002.4,1012.5,31,25.9,24.5,65.5,11000,61,5,1.1,260,0,0,,7,1,8,18,2,3,64,7,0,78,,,,,,,,,,1.48
48672,Kluang,2025,10,31,12,1002.2,1012.3,31.6,25.9,24.1,61.8,11000,61,5,1.1,270,0,0,,7,2,8,18,2,3,64,7,0,78,,,,,,,,,,2.14
48672,Kluang,2025,10,31,13,1001,1011,32.8,25.7,23.4,54.9,12000,62,5,1.9,310,0,0,,7,2,8,18,2,3,65,7,0,78,,,,,,,,,,2.93
48672,Kluang,2025,10,31,14,999.5,1009.5,34.1,26,23.5,51.1,12000,62,5,1.4,240,0,0,,7,2,8,18,2,3,65,7,0,78,,,,,,,,,,3.37
48672,Kluang,2025,10,31,15,998.5,1008.4,34,26.3,24,52.9,13000,63,5,1.2,250,0,0,,7,2,8,18,2,3,65,7,0,78,,,,,,,,,,2.57
48672,Kluang,2025,10,31,16,998,1007.9,34.1,26.1,23.6,51.4,13000,63,5,0.8,230,0,0,,7,2,8,18,2,3,65,7,0,78,,,,,,,,,,1.34
48672,Kluang,2025,10,31,17,998.2,1008.1,34.6,26.6,24.3,51.8,12000,62,5,0.7,230,0,0,,7,1,9,17,2,8,18,2,3,65,7,0,78,,,,,,,1.62
48672,Kluang,2025,10,31,18,998.6,1008.6,33,26.7,24.9,59.7,12000,62,5,1.3,180,0,0,,7,1,9,17,1,8,18,3,3,64,3,2,76,5,0,78,,,,0.78
48672,Kluang,2025,10,31,19,999.3,1009.4,31,25.8,24.2,64.7,11000,61,5,1.2,200,0,0,,7,1,6,24,4,3,64,3,2,76,5,0,78,,,,,,,0.1
48672,Kluang,2025,10,31,20,1000.5,1010.6,29.3,25.8,24.8,75,11000,61,5,1.2,140,0,0,,7,1,6,24,3,3,64,3,2,76,5,0,78,,,,,,,
48672,Kluang,2025,10,31,21,1001.3,1011.5,28,25.2,24.4,79.1,11000,61,5,1.8,150,0,0,,7,1,6,24,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,31,22,1001.9,1012.1,27.3,24.9,24.2,81.4,10000,60,5,0.9,140,0,0,,7,1,6,24,3,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,31,23,1002.3,1012.5,26.9,24.9,24.3,84.4,10000,60,5,1.6,140,0,0,,7,1,6,25,2,3,64,7,0,78,,,,,,,,,,
48672,Kluang,2025,10,31,24,1002,1012.2,26.9,25.2,24.7,86.6,10000,60,5,1.3,130,0,0,,7,1,6,25,2,3,64,7,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,1,1,1010.1,1010.8,26.6,25,24.6,87.5,12000,62,1,1.5,180,0,0,,7,2,6,20,1,3,64,7,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,1,2,1009.4,1010.1,26.3,24.4,23.8,84.9,12000,62,2,2.3,160,0,0,,7,2,6,20,1,3,64,7,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,1,3,1009.4,1010.1,26.1,24.3,23.7,85.6,12000,62,2,1.6,160,0,0,,7,2,6,20,1,3,64,7,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,1,4,1008.7,1009.4,26.1,24.3,23.7,85.6,12000,62,3,2.1,160,0,0,,7,2,6,20,2,3,64,7,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,1,5,1008.3,1009,26,24.3,23.7,85.6,12000,62,2,1.6,170,0,0,,7,2,6,20,2,3,64,7,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,1,6,1008.4,1009.1,25.9,24.2,23.7,86.7,12000,62,2,1,150,0,0,,7,2,6,20,2,3,64,7,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,1,7,1008.7,1009.4,25.3,24.1,23.7,90.1,12000,62,1,0.8,140,0,0,,7,1,6,20,2,3,64,6,0,78,,,,,,,,,,0
48615,Kota Bharu,2025,10,1,8,1009.4,1010.1,25.6,24.3,23.9,89.3,14000,64,3,1.6,180,0,0,,7,1,8,18,4,3,64,6,0,78,,,,,,,,,,0.19
48615,Kota Bharu,2025,10,1,9,1010.5,1011.2,27.6,25.2,24.4,81,16000,66,3,1.6,190,0,0,,7,2,8,18,3,3,64,6,0,78,,,,,,,,,,1.03
48615,Kota Bharu,2025,10,1,10,1010.9,1011.6,29.4,25.6,24.5,72.6,16000,66,3,2.2,140,0,0,,7,3,8,18,2,3,64,6,0,78,,,,,,,,,,1.57
48615,Kota Bharu,2025,10,1,11,1011.2,1011.9,30.1,25.1,23.5,65.3,16000,66,2,3.6,130,0,0,,7,3,8,18,2,3,64,6,0,78,,,,,,,,,,2.16
48615,Kota Bharu,2025,10,1,12,1010.6,1011.3,30.5,25.3,23.7,64.3,16000,66,15,3.8,120,0,0,,7,3,8,18,2,3,64,6,0,78,,,,,,,,,,2.16
48615,Kota Bharu,2025,10,1,13,1009.9,1010.6,30.4,25.6,24.2,66.9,14000,64,15,5,80,0,0,,7,3,8,18,3,3,64,6,0,78,,,,,,,,,,2.37
48615,Kota Bharu,2025,10,1,14,1009.1,1009.8,30,25.8,24.6,70.2,16000,66,3,4.2,50,0,0,,7,1,9,17,3,8,18,2,3,64,6,0,78,,,,,,,2.29
48615,Kota Bharu,2025,10,1,15,1008.4,1009.1,29.5,25.1,23.7,68.7,16000,66,1,5.9,20,0,0,,7,1,9,17,2,8,18,3,3,64,5,0,78,,,,,,,2.89
48615,Kota Bharu,2025,10,1,16,1007.6,1008.3,29.1,24.3,22.6,65.7,16000,66,2,4.7,320,0,0,,7,1,9,17,2,8,18,3,3,64,5,0,78,,,,,,,2.65
48615,Kota Bharu,2025,10,1,17,1007.7,1008.4,28.7,24.3,22.9,68.3,16000,66,1,2.8,160,0,0,,7,2,8,18,3,3,64,6,0,78,,,,,,,,,,1.93
48615,Kota Bharu,2025,10,1,18,1008.2,1008.9,28.5,24.3,22.9,69.2,16000,66,3,2.1,230,0,0,,7,1,9,17,2,8,18,2,3,64,6,0,78,,,,,,,1.14
48615,Kota Bharu,2025,10,1,19,1008.8,1009.5,27.8,24.5,23.4,75.1,14000,64,1,0.5,140,0,0,,6,1,9,17,1,8,18,1,6,20,2,3,64,5,0,78,,,,0.16
48615,Kota Bharu,2025,10,1,20,1010.1,1010.8,27,24.1,23.2,78.3,12000,62,1,1,200,0,0,,6,3,6,20,2,3,64,5,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,1,21,1010.6,1011.3,26.2,24.1,23.4,83.3,12000,62,1,1.5,190,0,0,,6,2,6,20,2,3,64,5,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,1,22,1011.2,1011.9,25.3,23.6,23,85.8,12000,62,1,2.1,210,0,0,,6,1,6,20,2,3,64,5,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,1,23,1011.2,1011.9,24.7,23.2,22.7,87.3,12000,62,2,1.6,210,0,0,,6,1,6,20,2,3,64,5,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,1,24,1010.9,1011.6,24.3,22.8,22.3,87.7,12000,62,2,1.8,210,0,0,,6,1,6,20,2,3,64,5,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,2,1,1010.3,1011,24.1,22.5,21.9,86.5,12000,62,2,2,210,0,0,,6,1,6,20,2,3,64,5,0,78,,,,,,,,,,
48615,Kota Bharu,2025,10,2,2,1009.8,1010.5,23.7,22.6,22.2,90.5,12000,62,1,1.6,230,0,0,,5,1,6,20,1,3,64,5,0,78,,,,,,,,,,
